ID,MONTHS_BALANCE,STATUS
5009446,-1,C
5009446,-2,X
5009446,-3,C
5009446,-4,C
5009446,-5,C
5009446,-6,X
5009446,-7,X
5009446,-8,C
5009446,-9,C
5009446,-10,X
5009446,-11,C
5009446,-12,X
5009446,-13,X
5009446,-14,C
5009446,-15,X
5009446,-16,X
5009446,-17,X
5009446,-18,C
5009446,-19,C
5009447,0,X
5009447,-1,C
5009447,-2,C
5009447,-3,X
5009447,-4,C
5009447,-5,X
5009448,0,X
5009448,-1,X
5009448,-2,X
5009448,-3,C
5009448,-4,C
5009448,-5,C
5009448,-6,X
5009448,-7,X
5009448,-8,C
5009448,-9,C
5009448,-10,X
5009448,-11,C
5009448,-12,C
5009448,-13,X
5009448,-14,X
5009448,-15,C
5009448,-16,C
5009448,-17,C
5009448,-18,0
5009448,-19,C
5009448,-20,X
5009448,-21,C
5009448,-22,C
5009448,-23,C
5009448,-24,C
5009448,-25,C
5009448,-26,C
5009449,0,X
5009449,-1,X
5009449,-2,X
5009449,-3,C
5009449,-4,C
5009449,-5,0
5009449,-6,X
5009449,-7,C
5009449,-8,C
5009449,-9,C
5009449,-10,C
5009449,-11,0
5009449,-12,C
5009449,-13,X
5009449,-14,C
5009449,-15,C
5009449,-16,C
5009449,-17,C
5009449,-18,X
5009449,-19,0
5009449,-20,0
5009449,-21,C
5009449,-22,X
5009450,0,X
5009450,-1,C
5009450,-2,C
5009450,-3,X
5009451,0,C
5009451,-1,0
5009451,-2,0
5009451,-3,X
5009451,-4,C
5009451,-5,X
5009451,-6,C
5009451,-7,C
5009451,-8,0
5009451,-9,C
5009451,-10,C
5009451,-11,C
5009451,-12,X
5009451,-13,X
5009451,-14,X
5009451,-15,C
5009451,-16,0
5009451,-17,C
5009451,-18,0
5009452,0,X
5009452,-1,C
5009452,-2,C
5009452,-3,0
5009452,-4,C
5009452,-5,X
5009452,-6,C
5009452,-7,X
5009452,-8,C
5009452,-9,C
5009452,-10,C
5009452,-11,C
5009452,-12,C
5009452,-13,C
5009452,-14,C
5009452,-15,X
5009452,-16,C
5009452,-17,0
5009452,-18,C
5009452,-19,0
5009452,-20,X
5009452,-21,C
5009452,-22,X
5009453,0,X
5009453,-1,0
5009453,-2,C
5009453,-3,C
5009453,-4,C
5009453,-5,C
5009453,-6,X
5009453,-7,C
5009454,0,X
5009454,-1,X
5009454,-2,C
5009454,-3,0
5009454,-4,0
5009454,-5,C
5009454,-6,C
5009454,-7,C
5009454,-8,C
5009454,-9,X
5009454,-10,X
5009455,0,X
5009455,-1,C
5009455,-2,X
5009455,-3,0
5009455,-4,0
5009455,-5,C
5009455,-6,C
5009455,-7,C
5009455,-8,C
5009455,-9,C
5009455,-10,C
5009455,-11,X
5009455,-12,C
5009455,-13,X
5009455,-14,C
5009455,-15,C
5009455,-16,C
5009455,-17,X
5009455,-18,X
5009456,0,X
5009456,-1,C
5009456,-2,C
5009456,-3,0
5009456,-4,0
5009456,-5,C
5009456,-6,0
5009456,-7,X
5009456,-8,X
5009456,-9,C
5009456,-10,X
5009456,-11,X
5009456,-12,C
5009456,-13,X
5009456,-14,0
5009456,-15,X
5009456,-16,C
5009456,-17,X
5009456,-18,X
5009456,-19,C
5009456,-20,C
5009456,-21,C
5009457,0,0
5009457,-1,X
5009457,-2,X
5009457,-3,C
5009457,-4,3
5009457,-5,1
5009457,-6,0
5009457,-7,C
5009457,-8,C
5009457,-9,C
5009457,-10,C
5009457,-11,C
5009457,-12,0
5009457,-13,0
5009457,-14,C
5009457,-15,C
5009457,-16,C
5009457,-17,C
5009457,-18,X
5009457,-19,C
5009457,-20,C
5009457,-21,X
5009457,-22,C
5009457,-23,X
5009457,-24,C
5009457,-25,X
5009457,-26,X
5009457,-27,0
5009458,0,X
5009458,-1,C
5009458,-2,X
5009458,-3,C
5009458,-4,C
5009458,-5,C
5009458,-6,C
5009458,-7,0
5009458,-8,C
5009458,-9,0
5009458,-10,X
5009458,-11,C
5009458,-12,C
5009458,-13,C
5009458,-14,C
5009458,-15,X
5009458,-16,C
5009458,-17,C
5009458,-18,C
5009458,-19,X
5009458,-20,X
5009458,-21,C
5009458,-22,0
5009458,-23,X
5009458,-24,0
5009458,-25,C
5009458,-26,X
5009458,-27,C
5009458,-28,C
5009458,-29,C
5009459,0,0
5009459,-1,C
5009459,-2,X
5009459,-3,C
5009459,-4,0
5009459,-5,C
5009459,-6,X
5009459,-7,X
5009459,-8,C
5009459,-9,X
5009459,-10,X
5009459,-11,C
5009459,-12,C
5009459,-13,C
5009460,0,X
5009460,-1,X
5009460,-2,X
5009461,0,C
5009461,-1,1
5009461,-2,C
5009461,-3,C
5009461,-4,0
5009461,-5,C
5009461,-6,1
5009461,-7,C
5009461,-8,X
5009461,-9,1
5009461,-10,C
5009461,-11,0
5009461,-12,X
5009461,-13,C
5009462,0,X
5009462,-1,C
5009462,-2,X
5009462,-3,C
5009462,-4,C
5009462,-5,X
5009462,-6,X
5009462,-7,C
5009463,0,X
5009463,-1,C
5009463,-2,C
5009463,-3,X
5009463,-4,C
5009463,-5,C
5009463,-6,C
5009463,-7,C
5009463,-8,X
5009463,-9,X
5009463,-10,X
5009463,-11,C
5009463,-12,X
5009463,-13,C
5009463,-14,C
5009463,-15,X
5009463,-16,X
5009464,0,C
5009464,-1,C
5009464,-2,C
5009464,-3,C
5009464,-4,C
5009464,-5,C
5009464,-6,C
5009464,-7,0
5009464,-8,X
5009464,-9,C
5009464,-10,C
5009464,-11,X
5009464,-12,X
5009464,-13,C
5009464,-14,C
5009464,-15,0
5009464,-16,C
5009464,-17,C
5009464,-18,C
5009464,-19,C
5009465,0,0
5009465,-1,C
5009465,-2,X
5009465,-3,C
5009465,-4,C
5009465,-5,0
5009465,-6,X
5009465,-7,C
5009465,-8,0
5009465,-9,0
5009465,-10,C
5009465,-11,0
5009465,-12,X
5009465,-13,C
5009465,-14,X
5009465,-15,C
5009465,-16,X
5009465,-17,X
5009465,-18,C
5009465,-19,C
5009465,-20,C
5009465,-21,C
5009465,-22,X
5009465,-23,C
5009465,-24,X
5009465,-25,C
5009465,-26,X
5009466,0,C
5009466,-1,C
5009466,-2,X
5009466,-3,C
5009466,-4,C
5009466,-5,X
5009466,-6,C
5009466,-7,C
5009466,-8,X
5009466,-9,C
5009466,-10,X
5009466,-11,X
5009466,-12,C
5009466,-13,C
5009466,-14,X
5009466,-15,C
5009466,-16,C
5009466,-17,C
5009466,-18,X
5009467,0,X
5009467,-1,X
5009467,-2,C
5009467,-3,X
5009467,-4,X
5009467,-5,C
5009468,0,C
5009468,-1,C
5009468,-2,C
5009468,-3,C
5009468,-4,C
5009468,-5,C
5009468,-6,C
5009468,-7,C
5009468,-8,C
5009468,-9,C
5009468,-10,C
5009468,-11,0
5009468,-12,X
5009468,-13,C
5009468,-14,C
5009468,-15,C
5009468,-16,C
5009468,-17,C
5009468,-18,X
5009468,-19,C
5009468,-20,0
5009469,0,X
5009469,-1,C
5009469,-2,0
5009469,-3,C
5009469,-4,0
5009469,-5,X
5009469,-6,C
5009469,-7,0
5009469,-8,C
5009469,-9,C
5009469,-10,X
5009469,-11,X
5009469,-12,C
5009470,0,C
5009470,-1,X
5009470,-2,C
5009470,-3,X
5009470,-4,C
5009470,-5,C
5009470,-6,C
5009470,-7,X
5009470,-8,C
5009470,-9,C
5009470,-10,0
5009470,-11,X
5009470,-12,C
5009470,-13,C
5009470,-14,C
5009470,-15,X
5009470,-16,C
5009470,-17,C
5009471,0,C
5009471,-1,C
5009471,-2,X
5009471,-3,C
5009471,-4,X
5009471,-5,C
5009471,-6,0
5009471,-7,X
5009471,-8,X
5009471,-9,C
5009471,-10,C
5009471,-11,C
5009471,-12,X
5009471,-13,C
5009471,-14,X
5009471,-15,X
5009471,-16,X
5009471,-17,X
5009471,-18,C
5009471,-19,C
5009471,-20,X
5009471,-21,C
5009471,-22,C
5009472,0,X
5009472,-1,C
5009472,-2,X
5009472,-3,X
5009472,-4,X
5009472,-5,C
5009472,-6,C
5009472,-7,C
5009472,-8,C
5009472,-9,X
5009472,-10,C
5009472,-11,C
5009472,-12,C
5009472,-13,C
5009472,-14,C
5009472,-15,X
5009472,-16,X
5009472,-17,X
5009472,-18,C
5009472,-19,X
5009472,-20,C
5009472,-21,C
5009472,-22,0
5009472,-23,0
5009472,-24,C
5009472,-25,C
5009472,-26,0
5009472,-27,C
5009473,0,C
5009473,-1,C
5009473,-2,C
5009473,-3,X
5009473,-4,0
5009473,-5,X
5009473,-6,X
5009473,-7,C
5009473,-8,C
5009473,-9,C
5009473,-10,C
5009473,-11,X
5009473,-12,X
5009473,-13,C
5009473,-14,0
5009473,-15,C
5009473,-16,C
5009473,-17,C
5009474,0,X
5009474,-1,0
5009474,-2,C
5009475,0,C
5009475,-1,C
5009475,-2,X
5009475,-3,C
5009475,-4,X
5009475,-5,C
5009475,-6,C
5009475,-7,C
5009475,-8,C
5009475,-9,C
5009475,-10,C
5009475,-11,C
5009475,-12,C
5009475,-13,C
5009475,-14,C
5009475,-15,X
5009475,-16,C
5009475,-17,C
5009475,-18,C
5009475,-19,C
5009475,-20,C
5009475,-21,C
5009475,-22,0
5009475,-23,X
5009475,-24,C
5009475,-25,X
5009475,-26,C
5009475,-27,C
5009476,0,X
5009476,-1,X
5009476,-2,C
5009476,-3,X
5009476,-4,X
5009476,-5,X
5009476,-6,X
5009476,-7,C
5009476,-8,C
5009476,-9,C
5009476,-10,C
5009476,-11,X
5009476,-12,X
5009476,-13,C
5009476,-14,0
5009476,-15,C
5009476,-16,C
5009476,-17,X
5009476,-18,X
5009476,-19,C
5009477,0,X
5009477,-1,X
5009477,-2,C
5009477,-3,C
5009477,-4,C
5009477,-5,C
5009477,-6,X
5009477,-7,C
5009477,-8,C
5009477,-9,X
5009477,-10,C
5009477,-11,C
5009477,-12,C
5009477,-13,X
5009477,-14,C
5009477,-15,C
5009477,-16,C
5009477,-17,X
5009477,-18,C
5009477,-19,C
5009477,-20,0
5009477,-21,C
5009477,-22,0
5009477,-23,0
5009477,-24,0
5009477,-25,X
5009477,-26,C
5009477,-27,X
5009477,-28,C
5009477,-29,X
5009478,0,C
5009478,-1,4
5009478,-2,2
5009478,-3,C
5009478,-4,C
5009478,-5,C
5009478,-6,C
5009478,-7,C
5009478,-8,0
5009478,-9,0
5009478,-10,0
5009478,-11,C
5009478,-12,C
5009478,-13,C
5009478,-14,C
5009478,-15,C
5009478,-16,1
5009478,-17,C
5009478,-18,X
5009479,0,C
5009479,-1,C
5009479,-2,X
5009479,-3,C
5009479,-4,X
5009479,-5,X
5009479,-6,0
5009479,-7,X
5009479,-8,X
5009479,-9,X
5009479,-10,X
5009479,-11,X
5009479,-12,X
5009479,-13,C
5009479,-14,C
5009479,-15,0
5009479,-16,C
5009479,-17,X
5009479,-18,X
5009479,-19,C
5009479,-20,C
5009479,-21,C
5009479,-22,C
5009479,-23,0
5009479,-24,0
5009479,-25,C
5009479,-26,X
5009480,0,X
5009480,-1,X
5009480,-2,X
5009480,-3,C
5009480,-4,C
5009480,-5,C
5009480,-6,0
5009480,-7,X
5009481,0,X
5009481,-1,C
5009481,-2,X
5009481,-3,X
5009481,-4,C
5009482,0,X
5009482,-1,X
5009482,-2,C
5009482,-3,X
5009482,-4,X
5009482,-5,0
5009482,-6,X
5009482,-7,X
5009482,-8,C
5009482,-9,X
5009482,-10,C
5009482,-11,C
5009482,-12,C
5009482,-13,C
5009482,-14,X
5009482,-15,C
5009482,-16,C
5009483,0,C
5009483,-1,0
5009483,-2,C
5009483,-3,C
5009483,-4,C
5009483,-5,X
5009483,-6,X
5009483,-7,X
5009483,-8,0
5009483,-9,0
5009483,-10,C
5009483,-11,X
5009483,-12,X
5009483,-13,X
5009483,-14,0
5009483,-15,C
5009483,-16,C
5009483,-17,C
5009483,-18,0
5009483,-19,C
5009483,-20,C
5009483,-21,C
5009483,-22,C
5009483,-23,X
5009483,-24,C
5009483,-25,X
5009483,-26,X
5009483,-27,C
5009484,0,C
5009484,-1,X
5009484,-2,X
5009484,-3,X
5009484,-4,C
5009484,-5,C
5009484,-6,C
5009484,-7,X
5009484,-8,X
5009484,-9,X
5009485,0,C
5009485,-1,X
5009485,-2,X
5009485,-3,C
5009485,-4,C
5009485,-5,X
5009485,-6,X
5009485,-7,X
5009485,-8,0
5009485,-9,0
5009485,-10,X
5009485,-11,0
5009485,-12,0
5009485,-13,C
5009485,-14,X
5009485,-15,C
5009485,-16,X
5009485,-17,C
5009485,-18,C
5009485,-19,0
5009485,-20,C
5009485,-21,X
5009485,-22,C
5009486,0,C
5009486,-1,C
5009486,-2,X
5009486,-3,C
5009486,-4,C
5009486,-5,C
5009486,-6,C
5009486,-7,X
5009486,-8,C
5009486,-9,C
5009486,-10,C
5009486,-11,C
5009486,-12,C
5009486,-13,C
5009486,-14,C
5009486,-15,X
5009486,-16,0
5009486,-17,C
5009486,-18,X
5009486,-19,X
5009486,-20,C
5009486,-21,C
5009486,-22,C
5009486,-23,X
5009486,-24,X
5009486,-25,C
5009486,-26,X
5009486,-27,C
5009486,-28,X
5009487,0,C
5009487,-1,C
5009487,-2,0
5009487,-3,C
5009487,-4,C
5009487,-5,X
5009487,-6,X
5009487,-7,X
5009487,-8,C
5009487,-9,C
5009487,-10,C
5009487,-11,X
5009487,-12,C
5009487,-13,X
5009487,-14,C
5009487,-15,0
5009487,-16,C
5009487,-17,C
5009487,-18,C
5009487,-19,X
5009487,-20,X
5009487,-21,C
5009487,-22,X
5009488,0,X
5009488,-1,C
5009488,-2,C
5009488,-3,X
5009488,-4,0
5009488,-5,C
5009488,-6,X
5009488,-7,C
5009488,-8,X
5009488,-9,C
5009488,-10,C
5009488,-11,C
5009488,-12,C
5009488,-13,X
5009488,-14,X
5009488,-15,C
5009488,-16,C
5009488,-17,C
5009488,-18,C
5009488,-19,C
5009488,-20,C
5009488,-21,0
5009489,0,C
5009489,-1,C
5009489,-2,X
5009489,-3,X
5009489,-4,X
5009489,-5,C
5009489,-6,C
5009489,-7,X
5009489,-8,C
5009489,-9,X
5009489,-10,C
5009489,-11,X
5009489,-12,C
5009489,-13,X
5009489,-14,C
5009489,-15,X
5009489,-16,C
5009489,-17,X
5009489,-18,C
5009489,-19,C
5009489,-20,X
5009489,-21,C
5009489,-22,C
5009489,-23,X
5009489,-24,C
5009489,-25,X
5009489,-26,X
5009490,0,C
5009490,-1,C
5009490,-2,C
5009490,-3,C
5009491,0,C
5009491,-1,X
5009491,-2,C
5009491,-3,C
5009491,-4,X
5009491,-5,X
5009491,-6,C
5009492,0,C
5009492,-1,C
5009492,-2,X
5009492,-3,C
5009492,-4,C
5009492,-5,X
5009492,-6,X
5009492,-7,X
5009492,-8,C
5009492,-9,X
5009492,-10,X
5009492,-11,0
5009492,-12,C
5009492,-13,0
5009493,0,C
5009493,-1,C
5009493,-2,X
5009493,-3,C
5009493,-4,X
5009493,-5,C
5009493,-6,X
5009493,-7,C
5009493,-8,C
5009493,-9,C
5009493,-10,C
5009493,-11,C
5009493,-12,C
5009493,-13,C
5009493,-14,C
5009493,-15,0
5009493,-16,X
5009493,-17,C
5009493,-18,X
5009493,-19,X
5009493,-20,C
5009493,-21,C
5009494,0,C
5009494,-1,C
5009494,-2,C
5009494,-3,1
5009494,-4,X
5009494,-5,0
5009494,-6,C
5009494,-7,C
5009494,-8,C
5009494,-9,C
5009494,-10,C
5009494,-11,1
5009495,0,X
5009495,-1,X
5009495,-2,X
5009495,-3,C
5009495,-4,C
5009495,-5,C
5009496,0,X
5009496,-1,X
5009496,-2,C
5009496,-3,C
5009496,-4,C
5009496,-5,C
5009496,-6,C
5009496,-7,X
5009496,-8,C
5009496,-9,C
5009496,-10,C
5009496,-11,C
5009496,-12,C
5009496,-13,C
5009496,-14,0
5009496,-15,C
5009496,-16,C
5009496,-17,C
5009496,-18,C
5009496,-19,0
5009496,-20,X
5009496,-21,C
5009496,-22,C
5009496,-23,X
5009496,-24,0
5009496,-25,X
5009496,-26,0
5009496,-27,C
5009497,0,X
5009497,-1,2
5009497,-2,C
5009497,-3,C
5009497,-4,C
5009497,-5,X
5009497,-6,C
5009497,-7,X
5009497,-8,C
5009497,-9,C
5009498,0,X
5009498,-1,C
5009498,-2,C
5009498,-3,C
5009498,-4,0
5009498,-5,0
5009498,-6,X
5009498,-7,C
5009498,-8,0
5009498,-9,C
5009498,-10,0
5009498,-11,C
5009498,-12,C
5009498,-13,X
5009498,-14,X
5009498,-15,C
5009498,-16,X
5009498,-17,C
5009498,-18,C
5009498,-19,X
5009499,0,0
5009499,-1,0
5009499,-2,X
5009499,-3,0
5009499,-4,C
5009499,-5,X
5009499,-6,C
5009499,-7,0
5009499,-8,C
5009499,-9,C
5009499,-10,X
5009499,-11,X
5009499,-12,0
5009499,-13,C
5009499,-14,X
5009499,-15,C
5009499,-16,C
5009499,-17,X
5009499,-18,X
5009499,-19,X
5009499,-20,C
5009500,0,C
5009500,-1,C
5009500,-2,X
5009500,-3,C
5009500,-4,X
5009500,-5,X
5009500,-6,X
5009500,-7,C
5009500,-8,C
5009500,-9,C
5009500,-10,X
5009500,-11,0
5009500,-12,C
5009500,-13,C
5009500,-14,C
5009500,-15,X
5009500,-16,C
5009500,-17,C
5009500,-18,X
5009500,-19,C
5009500,-20,X
5009500,-21,C
5009500,-22,C
5009500,-23,C
5009500,-24,C
5009500,-25,0
5009500,-26,C
5009501,0,C
5009501,-1,X
5009501,-2,C
5009501,-3,X
5009501,-4,0
5009501,-5,C
5009501,-6,C
5009501,-7,0
5009501,-8,C
5009501,-9,C
5009501,-10,0
5009501,-11,C
5009501,-12,0
5009501,-13,C
5009501,-14,X
5009501,-15,C
5009501,-16,C
5009502,0,C
5009502,-1,X
5009502,-2,X
5009502,-3,C
5009502,-4,X
5009502,-5,C
5009502,-6,C
5009502,-7,C
5009502,-8,0
5009502,-9,C
5009502,-10,C
5009502,-11,C
5009502,-12,0
5009502,-13,C
5009502,-14,C
5009502,-15,C
5009502,-16,X
5009502,-17,C
5009502,-18,C
5009502,-19,0
5009502,-20,C
5009502,-21,X
5009502,-22,C
5009502,-23,C
5009502,-24,X
5009502,-25,C
5009502,-26,C
5009502,-27,C
5009502,-28,C
5009503,0,X
5009503,-1,X
5009503,-2,C
5009503,-3,C
5009503,-4,0
5009503,-5,C
5009503,-6,X
5009503,-7,5
5009503,-8,2
5009503,-9,C
5009503,-10,X
5009503,-11,C
5009504,0,C
5009504,-1,C
5009504,-2,X
5009504,-3,C
5009504,-4,X
5009504,-5,C
5009504,-6,C
5009504,-7,X
5009504,-8,X
5009504,-9,X
5009504,-10,C
5009504,-11,C
5009504,-12,X
5009504,-13,X
5009504,-14,X
5009504,-15,X
5009504,-16,X
5009504,-17,C
5009504,-18,C
5009504,-19,X
5009504,-20,C
5009504,-21,C
5009504,-22,X
5009504,-23,0
5009504,-24,0
5009504,-25,C
5009504,-26,C
5009505,0,C
5009505,-1,X
5009505,-2,X
5009505,-3,C
5009506,0,C
5009506,-1,C
5009506,-2,X
5009506,-3,C
5009506,-4,C
5009506,-5,C
5009506,-6,X
5009506,-7,C
5009506,-8,X
5009506,-9,X
5009506,-10,X
5009507,0,X
5009507,-1,C
5009507,-2,C
5009507,-3,X
5009507,-4,C
5009507,-5,X
5009507,-6,X
5009507,-7,C
5009507,-8,X
5009507,-9,X
5009507,-10,C
5009507,-11,C
5009507,-12,C
5009507,-13,C
5009507,-14,X
5009507,-15,C
5009507,-16,C
5009507,-17,X
5009507,-18,X
5009507,-19,C
5009507,-20,X
5009507,-21,X
5009507,-22,X
5009507,-23,0
5009507,-24,C
5009507,-25,X
5009507,-26,C
5009508,0,X
5009508,-1,C
5009508,-2,C
5009508,-3,C
5009508,-4,X
5009508,-5,C
5009508,-6,X
5009508,-7,X
5009508,-8,C
5009508,-9,C
5009508,-10,C
5009508,-11,C
5009508,-12,C
5009508,-13,C
5009508,-14,C
5009508,-15,C
5009508,-16,C
5009508,-17,C
5009508,-18,0
5009509,0,X
5009509,-1,C
5009509,-2,C
5009509,-3,C
5009509,-4,X
5009509,-5,C
5009509,-6,C
5009509,-7,C
5009509,-8,C
5009509,-9,X
5009509,-10,C
5009509,-11,0
5009510,0,C
5009510,-1,C
5009510,-2,C
5009510,-3,X
5009510,-4,C
5009510,-5,C
5009510,-6,C
5009510,-7,C
5009510,-8,C
5009510,-9,X
5009510,-10,X
5009510,-11,C
5009510,-12,C
5009510,-13,C
5009510,-14,C
5009510,-15,X
5009510,-16,C
5009510,-17,X
5009510,-18,X
5009510,-19,C
5009510,-20,X
5009510,-21,X
5009510,-22,C
5009510,-23,C
5009510,-24,C
5009510,-25,X
5009510,-26,C
5009510,-27,C
5009510,-28,X
5009510,-29,C
5009511,0,X
5009511,-1,C
5009511,-2,X
5009511,-3,C
5009511,-4,C
5009511,-5,C
5009511,-6,X
5009511,-7,0
5009511,-8,X
5009511,-9,C
5009511,-10,X
5009511,-11,0
5009511,-12,C
5009511,-13,0
5009511,-14,C
5009512,0,C
5009512,-1,C
5009512,-2,5
5009512,-3,X
5009512,-4,X
5009512,-5,X
5009512,-6,1
5009512,-7,1
5009512,-8,C
5009512,-9,3
5009512,-10,C
5009512,-11,1
5009512,-12,C
5009512,-13,C
5009512,-14,C
5009512,-15,X
5009512,-16,C
5009512,-17,C
5009512,-18,C
5009512,-19,C
5009512,-20,C
5009512,-21,X
5009512,-22,C
5009512,-23,C
5009513,0,0
5009513,-1,C
5009513,-2,C
5009513,-3,X
5009513,-4,0
5009514,0,C
5009514,-1,1
5009514,-2,X
5009514,-3,C
5009514,-4,C
5009514,-5,C
5009514,-6,C
5009514,-7,C
5009514,-8,C
5009514,-9,0
5009514,-10,1
5009515,0,0
5009515,-1,X
5009515,-2,0
5009515,-3,X
5009516,0,C
5009516,-1,C
5009516,-2,C
5009516,-3,0
5009516,-4,C
5009517,0,X
5009517,-1,X
5009517,-2,X
5009517,-3,X
5009518,0,C
5009518,-1,C
5009518,-2,C
5009518,-3,X
5009518,-4,C
5009518,-5,C
5009518,-6,X
5009518,-7,X
5009518,-8,X
5009518,-9,C
5009518,-10,C
5009518,-11,C
5009518,-12,C
5009518,-13,X
5009518,-14,0
5009518,-15,0
5009518,-16,X
5009518,-17,C
5009518,-18,X
5009518,-19,X
5009518,-20,X
5009518,-21,0
5009518,-22,X
5009518,-23,X
5009518,-24,X
5009518,-25,C
5009518,-26,C
5009519,0,X
5009519,-1,C
5009519,-2,0
5009519,-3,C
5009519,-4,X
5009519,-5,X
5009519,-6,0
5009519,-7,X
5009519,-8,X
5009519,-9,X
5009519,-10,C
5009519,-11,0
5009519,-12,X
5009519,-13,C
5009519,-14,X
5009519,-15,C
5009519,-16,C
5009519,-17,C
5009519,-18,X
5009519,-19,C
5009519,-20,C
5009519,-21,C
5009519,-22,X
5009519,-23,0
5009519,-24,X
5009519,-25,X
5009520,0,C
5009520,-1,C
5009520,-2,X
5009520,-3,3
5009520,-4,C
5009520,-5,0
5009521,0,1
5009521,-1,C
5009521,-2,C
5009521,-3,X
5009522,0,X
5009522,-1,C
5009522,-2,X
5009522,-3,X
5009522,-4,C
5009522,-5,C
5009522,-6,C
5009522,-7,C
5009523,0,X
5009523,-1,C
5009523,-2,C
5009523,-3,C
5009523,-4,X
5009523,-5,C
5009523,-6,C
5009523,-7,0
5009523,-8,X
5009523,-9,0
5009523,-10,X
5009523,-11,X
5009523,-12,C
5009523,-13,X
5009523,-14,C
5009523,-15,0
5009523,-16,C
5009523,-17,X
5009523,-18,0
5009523,-19,0
5009523,-20,C
5009523,-21,X
5009523,-22,C
5009523,-23,C
5009523,-24,C
5009524,0,C
5009524,-1,X
5009524,-2,X
5009524,-3,X
5009524,-4,X
5009524,-5,X
5009524,-6,C
5009524,-7,X
5009524,-8,C
5009524,-9,C
5009524,-10,C
5009524,-11,C
5009524,-12,C
5009524,-13,X
5009524,-14,C
5009524,-15,C
5009524,-16,C
5009524,-17,C
5009524,-18,X
5009524,-19,X
5009524,-20,C
5009524,-21,X
5009524,-22,C
5009525,0,C
5009525,-1,C
5009525,-2,0
5009525,-3,C
5009525,-4,2
5009525,-5,C
5009525,-6,C
5009525,-7,0
5009526,0,X
5009526,-1,C
5009526,-2,C
5009526,-3,0
5009526,-4,X
5009526,-5,C
5009526,-6,X
5009526,-7,C
5009526,-8,X
5009526,-9,0
5009526,-10,X
5009526,-11,C
5009526,-12,X
5009526,-13,C
5009526,-14,C
5009526,-15,C
5009526,-16,C
5009526,-17,X
5009526,-18,C
5009526,-19,C
5009526,-20,X
5009526,-21,C
5009526,-22,C
5009526,-23,X
5009526,-24,X
5009527,0,1
5009527,-1,C
5009527,-2,C
5009527,-3,C
5009527,-4,X
5009528,0,X
5009528,-1,C
5009528,-2,C
5009528,-3,C
5009528,-4,X
5009528,-5,X
5009528,-6,X
5009528,-7,C
5009528,-8,X
5009528,-9,C
5009528,-10,X
5009528,-11,C
5009528,-12,0
5009528,-13,X
5009528,-14,C
5009528,-15,X
5009528,-16,C
5009528,-17,C
5009529,0,X
5009529,-1,X
5009529,-2,C
5009529,-3,0
5009529,-4,X
5009529,-5,C
5009529,-6,X
5009529,-7,X
5009529,-8,X
5009529,-9,C
5009529,-10,X
5009529,-11,C
5009530,0,X
5009530,-1,X
5009530,-2,C
5009531,0,X
5009531,-1,C
5009531,-2,C
5009531,-3,X
5009531,-4,X
5009531,-5,C
5009531,-6,C
5009531,-7,C
5009531,-8,C
5009531,-9,C
5009531,-10,C
5009531,-11,C
5009531,-12,X
5009531,-13,X
5009531,-14,C
5009531,-15,C
5009531,-16,1
5009531,-17,C
5009531,-18,X
5009531,-19,X
5009531,-20,C
5009531,-21,X
5009531,-22,X
5009531,-23,X
5009531,-24,X
5009531,-25,C
5009531,-26,C
5009531,-27,C
5009532,0,X
5009532,-1,C
5009532,-2,X
5009532,-3,C
5009532,-4,C
5009532,-5,C
5009532,-6,C
5009532,-7,C
5009532,-8,X
5009532,-9,C
5009532,-10,0
5009532,-11,C
5009532,-12,X
5009532,-13,C
5009532,-14,X
5009532,-15,X
5009532,-16,C
5009532,-17,C
5009532,-18,C
5009532,-19,X
5009532,-20,0
5009532,-21,C
5009532,-22,C
5009532,-23,X
5009533,0,C
5009533,-1,C
5009533,-2,X
5009533,-3,X
5009533,-4,X
5009533,-5,C
5009533,-6,C
5009533,-7,C
5009533,-8,X
5009533,-9,C
5009533,-10,X
5009533,-11,X
5009533,-12,C
5009533,-13,C
5009533,-14,C
5009533,-15,C
5009533,-16,0
5009533,-17,X
5009533,-18,X
5009533,-19,C
5009533,-20,C
5009533,-21,0
5009533,-22,X
5009534,0,C
5009534,-1,0
5009534,-2,C
5009534,-3,C
5009534,-4,C
5009534,-5,C
5009534,-6,C
5009534,-7,0
5009534,-8,C
5009534,-9,X
5009534,-10,X
5009534,-11,C
5009534,-12,C
5009534,-13,1
5009534,-14,0
5009535,0,X
5009535,-1,0
5009535,-2,X
5009535,-3,0
5009535,-4,C
5009535,-5,C
5009535,-6,C
5009535,-7,C
5009535,-8,C
5009535,-9,C
5009536,0,X
5009536,-1,C
5009536,-2,C
5009536,-3,0
5009536,-4,C
5009536,-5,C
5009536,-6,C
5009536,-7,C
5009536,-8,X
5009536,-9,X
5009536,-10,C
5009536,-11,C
5009536,-12,X
5009536,-13,C
5009536,-14,C
5009536,-15,0
5009536,-16,C
5009536,-17,C
5009536,-18,C
5009536,-19,X
5009536,-20,C
5009536,-21,C
5009536,-22,X
5009536,-23,X
5009536,-24,X
5009536,-25,X
5009536,-26,X
5009536,-27,C
5009536,-28,C
5009537,0,C
5009537,-1,C
5009537,-2,X
5009537,-3,C
5009537,-4,X
5009537,-5,X
5009537,-6,X
5009537,-7,C
5009538,0,X
5009538,-1,X
